"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/20/2021","AQS","510360002","1","3.2","ppb","3","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/21/2021","AQS","510360002","1","16.2","ppb","15","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/22/2021","AQS","510360002","1","9.5","ppb","8","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/23/2021","AQS","510360002","1","13.2","ppb","12","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/24/2021","AQS","510360002","1","19.1","ppb","18","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/25/2021","AQS","510360002","1","2","ppb","2","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/26/2021","AQS","510360002","1","2.8","ppb","2","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/27/2021","AQS","510360002","1","3.4","ppb","3","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/28/2021","AQS","510360002","1","9.5","ppb","8","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/29/2021","AQS","510360002","1","12.9","ppb","11","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/30/2021","AQS","510360002","1","2.3","ppb","2","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"12/31/2021","AQS","510360002","1","7.1","ppb","7","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"01/01/2021","AQS","510870014","1","8","ppb","8","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/02/2021","AQS","510870014","1","8.6","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/03/2021","AQS","510870014","1","6.5","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/04/2021","AQS","510870014","1","14.8","ppb","13","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/05/2021","AQS","510870014","1","11.6","ppb","10","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/06/2021","AQS","510870014","1","16.4","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/07/2021","AQS","510870014","1","30.1","ppb","28","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/08/2021","AQS","510870014","1","26.8","ppb","25","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/09/2021","AQS","510870014","1","6.8","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/10/2021","AQS","510870014","1","27.5","ppb","25","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/11/2021","AQS","510870014","1","25.3","ppb","24","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/12/2021","AQS","510870014","1","25","ppb","24","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/13/2021","AQS","510870014","1","32.6","ppb","30","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/14/2021","AQS","510870014","1","32.5","ppb","30","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/15/2021","AQS","510870014","1","20.3","ppb","19","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/16/2021","AQS","510870014","1","11.6","ppb","10","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/17/2021","AQS","510870014","1","10.7","ppb","9","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/18/2021","AQS","510870014","1","20.7","ppb","19","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/19/2021","AQS","510870014","1","25.8","ppb","24","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/20/2021","AQS","510870014","1","24.7","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/21/2021","AQS","510870014","1","26.3","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/22/2021","AQS","510870014","1","17.3","ppb","16","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/23/2021","AQS","510870014","1","23.8","ppb","22","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/24/2021","AQS","510870014","1","24.3","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/25/2021","AQS","510870014","1","9.3","ppb","8","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/26/2021","AQS","510870014","1","12.7","ppb","11","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/27/2021","AQS","510870014","1","6.7","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/28/2021","AQS","510870014","1","4.4","ppb","4","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/29/2021","AQS","510870014","1","15.3","ppb","14","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/30/2021","AQS","510870014","1","29.6","ppb","27","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/31/2021","AQS","510870014","1","10.3","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/01/2021","AQS","510870014","1","8.8","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/02/2021","AQS","510870014","1","7.1","ppb","7","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/03/2021","AQS","510870014","1","11.8","ppb","10","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/04/2021","AQS","510870014","1","31","ppb","29","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/05/2021","AQS","510870014","1","13.9","ppb","12","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/06/2021","AQS","510870014","1","16.4","ppb","15","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/07/2021","AQS","510870014","1","23.3","ppb","22","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/08/2021","AQS","510870014","1","13.4","ppb","12","MathScience Innovation Center","18","75.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/09/2021","AQS","510870014","1","18.4","ppb","17","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/10/2021","AQS","510870014","1","13.7","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/11/2021","AQS","510870014","1","6","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/12/2021","AQS","510870014","1","7.1","ppb","7","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/13/2021","AQS","510870014","1","13.1","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/14/2021","AQS","510870014","1","9.3","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/15/2021","AQS","510870014","1","12.2","ppb","11","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/16/2021","AQS","510870014","1","12.9","ppb","11","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/17/2021","AQS","510870014","1","5.7","ppb","5","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/18/2021","AQS","510870014","1","10.9","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/19/2021","AQS","510870014","1","22","ppb","21","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/20/2021","AQS","510870014","1","16.1","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/21/2021","AQS","510870014","1","24.8","ppb","23","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/22/2021","AQS","510870014","1","14.6","ppb","13","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/23/2021","AQS","510870014","1","39.3","ppb","37","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/25/2021","AQS","510870014","1","25.9","ppb","24","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/26/2021","AQS","510870014","1","25.1","ppb","24","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/27/2021","AQS","510870014","1","13.3","ppb","12","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/28/2021","AQS","510870014","1","13.5","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/01/2021","AQS","510870014","1","16.5","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/02/2021","AQS","510870014","1","17.7","ppb","16","MathScience Innovation Center","19","79.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/04/2021","AQS","510870014","1","28.3","ppb","26","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/05/2021","AQS","510870014","1","25.6","ppb","24","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/06/2021","AQS","510870014","1","26.8","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/07/2021","AQS","510870014","1","23.2","ppb","22","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/10/2021","AQS","510870014","1","27.4","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/11/2021","AQS","510870014","1","19.4","ppb","18","MathScience Innovation Center","21","88.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/12/2021","AQS","510870014","1","17.5","ppb","16","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/13/2021","AQS","510870014","1","19.5","ppb","18","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/14/2021","AQS","510870014","1","22.1","ppb","21","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/15/2021","AQS","510870014","1","5.5","ppb","5","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/16/2021","AQS","510870014","1","7.9","ppb","7","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/17/2021","AQS","510870014","1","5.3","ppb","5","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/18/2021","AQS","510870014","1","11.6","ppb","10","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/19/2021","AQS","510870014","1","8.8","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/20/2021","AQS","510870014","1","21.1","ppb","20","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/21/2021","AQS","510870014","1","20.4","ppb","19","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/22/2021","AQS","510870014","1","10.3","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/23/2021","AQS","510870014","1","3.7","ppb","3","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/24/2021","AQS","510870014","1","11.5","ppb","10","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/25/2021","AQS","510870014","1","13.1","ppb","12","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/26/2021","AQS","510870014","1","17","ppb","16","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/27/2021","AQS","510870014","1","10.2","ppb","9","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/28/2021","AQS","510870014","1","6.3","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/29/2021","AQS","510870014","1","14","ppb","13","MathScience Innovation Center","21","88.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/30/2021","AQS","510870014","1","18.1","ppb","17","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/31/2021","AQS","510870014","1","16","ppb","15","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/01/2021","AQS","510870014","1","6.6","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/02/2021","AQS","510870014","1","16","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/03/2021","AQS","510870014","1","18.5","ppb","17","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/04/2021","AQS","510870014","1","24.6","ppb","23","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/05/2021","AQS","510870014","1","24.3","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/06/2021","AQS","510870014","1","27","ppb","25","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/07/2021","AQS","510870014","1","17.8","ppb","16","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/08/2021","AQS","510870014","1","4.2","ppb","4","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/09/2021","AQS","510870014","1","5.1","ppb","5","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/10/2021","AQS","510870014","1","6","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/11/2021","AQS","510870014","1","13.5","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/12/2021","AQS","510870014","1","16.2","ppb","15","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/13/2021","AQS","510870014","1","6.4","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/14/2021","AQS","510870014","1","11.3","ppb","10","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/15/2021","AQS","510870014","1","7.3","ppb","7","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/16/2021","AQS","510870014","1","13","ppb","12","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/17/2021","AQS","510870014","1","16.6","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/18/2021","AQS","510870014","1","6.2","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/19/2021","AQS","510870014","1","11.3","ppb","10","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/20/2021","AQS","510870014","1","13.1","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/21/2021","AQS","510870014","1","10.5","ppb","9","MathScience Innovation Center","20","83.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/22/2021","AQS","510870014","1","10.9","ppb","9","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/23/2021","AQS","510870014","1","16.1","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/24/2021","AQS","510870014","1","18.4","ppb","17","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/25/2021","AQS","510870014","1","21","ppb","20","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/26/2021","AQS","510870014","1","19.8","ppb","18","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/27/2021","AQS","510870014","1","16.1","ppb","15","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/28/2021","AQS","510870014","1","10.8","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/29/2021","AQS","510870014","1","9.7","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/30/2021","AQS","510870014","1","2.9","ppb","2","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/01/2021","AQS","510870014","1","14.5","ppb","13","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/02/2021","AQS","510870014","1","5.5","ppb","5","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/03/2021","AQS","510870014","1","6.6","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/04/2021","AQS","510870014","1","6.1","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/05/2021","AQS","510870014","1","7.6","ppb","7","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
