"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/30/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"03/31/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/01/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/02/2021","AQS","517600025","1","0.1","ppm","1","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/03/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/04/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/05/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/06/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/07/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/08/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/09/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/10/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/11/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/12/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/13/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/14/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/15/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/16/2021","AQS","517600025","1","0.1","ppm","1","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/17/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/18/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/19/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/20/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/21/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/22/2021","AQS","517600025","1","0.1","ppm","1","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/23/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/24/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/25/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/26/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/27/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/28/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/29/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"04/30/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/01/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/02/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/03/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/04/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/05/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/06/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/07/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/08/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/09/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/10/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/11/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/12/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/13/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/14/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/15/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/16/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/17/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/18/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/19/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/20/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/21/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/22/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/23/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/24/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/25/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","18","75.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/26/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/27/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/28/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/29/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/30/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"05/31/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/01/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/02/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/03/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/04/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/05/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/06/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/07/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/08/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/09/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/10/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/11/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/12/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/13/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/14/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/15/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/16/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/17/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/18/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/19/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/20/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/21/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/22/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/23/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/24/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/25/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/26/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/27/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/28/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/29/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"06/30/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/01/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/02/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/03/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/04/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/05/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/06/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/07/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/08/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/09/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/10/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/11/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/12/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/13/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/14/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/15/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/16/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/17/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/18/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/19/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/20/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/21/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/22/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/23/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/24/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/25/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/26/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/27/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/28/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/29/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/30/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"07/31/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/01/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/02/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/03/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/04/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/05/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/06/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/07/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/08/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/09/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/10/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/11/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","12","50.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/16/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","7","29.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/17/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/18/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/19/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/20/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/21/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/22/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/23/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","23","96.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/24/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/25/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/26/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/27/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/28/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/29/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"08/30/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
